0.623344,Gyarados,dragon breath.crunch.outrage,Tropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Lanturn,charge beam.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.blizzard
0.623346,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.dragon pulse.surf,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Magneton,thunder shock.discharge.magnet bomb
0.623346,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.dragon pulse.surf,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Magneton,thunder shock.discharge.magnet bomb
0.623346,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.surf.ice beam,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Magneton,thunder shock.discharge.magnet bomb
0.623346,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.surf.ice beam,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Magneton,thunder shock.discharge.magnet bomb
0.623346,Lapras,water gun.surf.blizzard,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Tropius,air slash.leaf blade.aerial ace,Whiscash,mud shot.mud bomb.water pulse,Charizard,fire spin.blast burn.dragon claw
0.623346,Abomasnow,razor leaf.outrage.blizzard,Tropius,air slash.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Magneton,thunder shock.discharge.magnet bomb,Rhyperior,smack down.surf.earthquake,Whiscash,mud shot.mud bomb.water pulse
0.623349,Mamoswine,powder snow.avalanche.ancient power,Alolan ninetales,powder snow.ice beam.psyshock,Tropius,razor leaf.leaf blade.aerial ace,Lanturn,charge beam.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.blizzard
0.623349,Lapras,water gun.surf.blizzard,Alolan sandslash,powder snow.gyro ball.bulldoze,Tropius,razor leaf.leaf blade.aerial ace,Lanturn,charge beam.thunderbolt.hydro pump,Rhyperior,smack down.surf.earthquake,Quagsire,mud shot.stone edge.earthquake
0.623349,Gyarados,dragon breath.crunch.outrage,Alolan ninetales,powder snow.ice beam.psyshock,Tropius,razor leaf.leaf blade.aerial ace,Lanturn,charge beam.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.blizzard
0.623349,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.dragon pulse.surf,Tropius,razor leaf.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.blizzard
0.623349,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.dragon pulse.surf,Tropius,razor leaf.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.water pulse
0.623354,Cloyster,ice shard.avalanche.hydro pump,Abomasnow,razor leaf.outrage.blizzard,Tropius,air slash.leaf blade.aerial ace,Magneton,thunder shock.discharge.magnet bomb,Marshtomp,water gun.surf.mud bomb,Whiscash,mud shot.mud bomb.blizzard
0.623354,Cloyster,ice shard.avalanche.hydro pump,Abomasnow,razor leaf.outrage.blizzard,Tropius,air slash.leaf blade.aerial ace,Magneton,thunder shock.discharge.magnet bomb,Marshtomp,water gun.surf.mud bomb,Whiscash,mud shot.mud bomb.water pulse
0.623356,Altaria,dragon breat.sky attack.dragon pulse,Abomasnow,razor leaf.outrage.blizzard,Alolan golem,rock throw.rock blast.wild charge,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.blizzard,Quagsire,mud shot.stone edge.earthquake
0.623356,Altaria,dragon breat.sky attack.dragon pulse,Abomasnow,razor leaf.outrage.blizzard,Alolan golem,rock throw.rock blast.wild charge,Mantine,bubble.ice beam.aerial ace,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.blizzard
0.623356,Altaria,dragon breat.sky attack.dragon pulse,Gyarados,dragon breath.crunch.outrage,Abomasnow,razor leaf.outrage.blizzard,Alolan golem,rock throw.rock blast.wild charge,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.blizzard
0.623356,Walrein,waterfall.water pulse.earthquake,Froslass,powder snow.avalanche.shadow ball,Tropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Lanturn,charge beam.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.blizzard
0.623356,Walrein,waterfall.water pulse.earthquake,Froslass,powder snow.avalanche.shadow ball,Tropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Lanturn,charge beam.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.water pulse
0.623356,Piloswine,powder snow.avalanche.stone edge,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Magneton,thunder shock.discharge.magnet bomb,Marshtomp,water gun.surf.mud bomb,Charizard,fire spin.blast burn.dragon claw
0.623356,Lapras,water gun.surf.blizzard,Cloyster,ice shard.avalanche.hydro pump,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Skarmory,steel wing.sky attack.flash cannon,Lanturn,charge beam.thunderbolt.hydro pump
0.623356,Lapras,water gun.surf.blizzard,Cloyster,ice shard.avalanche.hydro pump,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Skarmory,steel wing.sky attack.flash cannon,Lanturn,charge beam.thunderbolt.hydro pump
0.623361,Sealeo,water gun.body slam.aurora beam,Tropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Lanturn,water gun.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.blizzard,Charizard,fire spin.blast burn.dragon claw
0.623361,Sealeo,water gun.body slam.aurora beam,Tropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Lanturn,water gun.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.water pulse,Charizard,fire spin.blast burn.dragon claw
0.623366,Dewgong,ice shard.icy wind.water pulse,Abomasnow,razor leaf.outrage.blizzard,Lanturn,charge beam.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake,Charizard,fire spin.blast burn.dragon claw
0.623366,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon,Alolan graveler,rock throw.rock blast.thunderbolt,Lanturn,charge beam.thunderbolt.hydro pump,Quagsire,mud shot.stone edge.earthquake
0.623366,Lapras,water gun.surf.blizzard,Piloswine,powder snow.avalanche.stone edge,Torterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt,Lanturn,charge beam.thunderbolt.hydro pump
0.623366,Lapras,water gun.surf.blizzard,Piloswine,powder snow.avalanche.stone edge,Torterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt,Lanturn,charge beam.thunderbolt.hydro pump
0.623366,Gyarados,dragon breath.crunch.outrage,Abomasnow,razor leaf.outrage.blizzard,Skarmory,air slash.sky attack.flash cannon,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.water pulse,Charizard,fire spin.blast burn.dragon claw
0.623368,Sealeo,water gun.body slam.aurora beam,Tropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Alolan golem,rock throw.rock blast.wild charge,Lanturn,water gun.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.blizzard
0.623368,Sealeo,water gun.body slam.aurora beam,Tropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Alolan golem,rock throw.rock blast.wild charge,Lanturn,water gun.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.water pulse
0.623371,Altaria,dragon breat.sky attack.dragon pulse,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon,Alolan graveler,rock throw.rock blast.thunderbolt,Whiscash,mud shot.mud bomb.water pulse
0.623373,Walrein,waterfall.water pulse.earthquake,Tropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Lanturn,charge beam.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake
0.623373,Dewgong,ice shard.icy wind.water pulse,Abomasnow,razor leaf.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon,Magneton,thunder shock.discharge.magnet bomb,Rhyperior,smack down.surf.earthquake,Whiscash,mud shot.mud bomb.blizzard
0.623373,Lapras,water gun.surf.blizzard,Sneasel,ice shard.ice punch.foul play,Torterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial ace,Lanturn,charge beam.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb
0.623373,Lapras,water gun.surf.blizzard,Sneasel,ice shard.ice punch.foul play,Torterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial ace,Lanturn,charge beam.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb
0.623373,Lapras,water gun.surf.blizzard,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Whiscash,mud shot.mud bomb.blizzard,Charizard,fire spin.blast burn.dragon claw
0.623373,Lapras,water gun.surf.blizzard,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Whiscash,mud shot.mud bomb.water pulse,Charizard,fire spin.blast burn.dragon claw
0.623373,Lapras,water gun.surf.blizzard,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Whiscash,mud shot.mud bomb.blizzard,Charizard,fire spin.blast burn.dragon claw
0.623373,Lapras,water gun.surf.blizzard,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Whiscash,mud shot.mud bomb.water pulse,Charizard,fire spin.blast burn.dragon claw
0.623376,Altaria,dragon breat.sky attack.dragon pulse,Sealeo,water gun.body slam.aurora beam,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Alolan graveler,rock throw.rock blast.thunderbolt,Whiscash,mud shot.mud bomb.blizzard
0.623376,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Skarmory,air slash.sky attack.flash cannon,Magneton,thunder shock.discharge.magnet bomb,Marshtomp,water gun.surf.mud bomb,Charizard,fire spin.blast burn.dragon claw
0.623376,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Skarmory,air slash.sky attack.flash cannon,Magneton,thunder shock.discharge.magnet bomb,Marshtomp,water gun.surf.mud bomb,Charizard,fire spin.blast burn.dragon claw
0.623376,Altaria,dragon breat.sky attack.dragon pulse,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Alolan golem,rock throw.rock blast.wild charge,Magneton,thunder shock.discharge.magnet bomb,Charizard,fire spin.blast burn.dragon claw
0.623376,Altaria,dragon breat.sky attack.dragon pulse,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Alolan golem,rock throw.rock blast.wild charge,Magneton,thunder shock.discharge.magnet bomb,Charizard,fire spin.blast burn.dragon claw
0.623378,Sealeo,water gun.body slam.aurora beam,Alolan ninetales,powder snow.ice beam.psyshock,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Alolan graveler,rock throw.rock blast.thunderbolt,Charizard,fire spin.blast burn.dragon claw
0.623378,Sealeo,water gun.body slam.aurora beam,Alolan ninetales,powder snow.ice beam.psyshock,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Alolan graveler,rock throw.rock blast.thunderbolt,Charizard,fire spin.blast burn.dragon claw
0.62338,Sneasel,ice shard.ice punch.foul play,Abomasnow,razor leaf.outrage.blizzard,Skarmory,air slash.sky attack.flash cannon,Mantine,bubble.ice beam.aerial ace,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.blizzard
0.62338,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Skarmory,steel wing.sky attack.flash cannon,Alolan graveler,rock throw.rock blast.thunderbolt,Lanturn,water gun.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.blizzard
0.62338,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Skarmory,air slash.sky attack.flash cannon,Steelix,dragon tail.crunch.heavy slam,Magneton,thunder shock.discharge.magnet bomb,Marshtomp,water gun.surf.mud bomb
0.623383,Lapras,water gun.surf.blizzard,Piloswine,powder snow.avalanche.stone edge,Abomasnow,razor leaf.outrage.blizzard,Alolan golem,rock throw.rock blast.wild charge,Whiscash,mud shot.mud bomb.blizzard,Charizard,fire spin.blast burn.dragon claw
0.623383,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Skarmory,air slash.sky attack.flash cannon,Alolan graveler,rock throw.rock blast.thunderbolt,Alolan golem,rock throw.rock blast.wild charge,Whiscash,mud shot.mud bomb.water pulse
0.623383,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam,Skarmory,air slash.sky attack.flash cannon,Alolan golem,rock throw.rock blast.wild charge,Quagsire,mud shot.stone edge.earthquake
0.623383,Lapras,water gun.surf.blizzard,Abomasnow,razor leaf.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake,Skarmory,air slash.sky attack.flash cannon,Alolan golem,rock throw.rock blast.wild charge,Quagsire,mud shot.stone edge.earthquake
0.623388,Sealeo,water gun.body slam.aurora beam,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Skarmory,air slash.sky attack.flash cannon,Steelix,dragon tail.crunch.heavy slam,Magneton,thunder shock.discharge.magnet bomb
0.623388,Alolan sandslash,powder snow.gyro ball.bulldoze,Sneasel,ice shard.ice punch.foul play,Abomasnow,razor leaf.outrage.blizzard,Tropius,air slash.leaf blade.aerial ace,Lanturn,charge beam.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.water pulse
0.623388,Jynx,frost breath.avalanche.psyshock,Abomasnow,razor leaf.outrage.blizzard,Tropius,air slash.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt,Lanturn,charge beam.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.blizzard
0.62339,Walrein,waterfall.water pulse.earthquake,Abomasnow,razor leaf.outrage.blizzard,Tropius,air slash.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Lanturn,charge beam.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.blizzard
0.62339,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.dragon pulse.surf,Abomasnow,razor leaf.outrage.blizzard,Alolan golem,rock throw.rock blast.wild charge,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake
0.62339,Altaria,dragon breat.sky attack.dragon pulse,Lapras,ice shard.surf.ice beam,Abomasnow,razor leaf.outrage.blizzard,Alolan golem,rock throw.rock blast.wild charge,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake
0.62339,Gyarados,dragon breath.crunch.outrage,Dewgong,ice shard.icy wind.water pulse,Abomasnow,razor leaf.outrage.blizzard,Skarmory,air slash.sky attack.flash cannon,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.blizzard
0.62339,Altaria,dragon breat.sky attack.dragon pulse,Sealeo,powder snow.body slam.aurora beam,Abomasnow,razor leaf.outrage.blizzard,Alolan graveler,rock throw.rock blast.thunderbolt,Lanturn,charge beam.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.blizzard
0.62339,Abomasnow,razor leaf.outrage.blizzard,Tropius,air slash.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt,Lanturn,water gun.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.water pulse
0.623393,Walrein,waterfall.water pulse.earthquake,Sneasel,ice shard.ice punch.foul play,Tropius,razor leaf.leaf blade.aerial ace,Lanturn,charge beam.thunderbolt.hydro pump,Whiscash,mud shot.mud bomb.water pulse,Charizard,fire spin.blast burn.dragon claw
0.623393,Lapras,water gun.surf.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Magneton,thunder shock.discharge.magnet bomb,Quagsire,mud shot.stone edge.earthquake,Charizard,fire spin.blast burn.dragon claw
0.623393,Jynx,frost breath.avalanche.psyshock,Abomasnow,razor leaf.outrage.blizzard,Skarmory,air slash.sky attack.flash cannon,Steelix,dragon tail.crunch.heavy slam,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.water pulse
0.623393,Walrein,waterfall.water pulse.earthquake,Alolan ninetales,powder snow.ice beam.dazzling gleam,Torterra,razor leaf.stone edge.solar beam,Tropius,razor leaf.leaf blade.aerial ace,Lanturn,charge beam.thunderbolt.hydro pump,Charizard,fire spin.blast burn.dragon claw
0.623393,Walrein,waterfall.water pulse.earthquake,Alolan ninetales,powder snow.ice beam.dazzling gleam,Torterra,razor leaf.stone edge.earthquake,Tropius,razor leaf.leaf blade.aerial ace,Lanturn,charge beam.thunderbolt.hydro pump,Charizard,fire spin.blast burn.dragon claw
0.623395,Sealeo,water gun.body slam.aurora beam,Sneasel,ice shard.ice punch.foul play,Tropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Whiscash,mud shot.mud bomb.blizzard,Charizard,fire spin.blast burn.dragon claw
0.623395,Sealeo,water gun.body slam.aurora beam,Sneasel,ice shard.ice punch.foul play,Tropius,razor leaf.leaf blade.aerial ace,Alolan golem,rock throw.rock blast.wild charge,Whiscash,mud shot.mud bomb.water pulse,Charizard,fire spin.blast burn.dragon claw
0.623395,Gyarados,dragon breath.crunch.outrage,Tropius,razor leaf.leaf blade.aerial ace,Skarmory,steel wing.sky attack.flash cannon,Lanturn,charge beam.thunderbolt.hydro pump,Magneton,thunder shock.discharge.magnet bomb,Whiscash,mud shot.mud bomb.water pulse
0.623395,Altaria,dragon breat.sky attack.dragon pulse,Walrein,waterfall.water pulse.earthquake,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt,Whiscash,mud shot.mud bomb.blizzard
0.623395,Altaria,dragon breat.sky attack.dragon pulse,Walrein,waterfall.water pulse.earthquake,Abomasnow,razor leaf.outrage.blizzard,Tropius,razor leaf.leaf blade.aerial ace,Alolan graveler,rock throw.rock blast.thunderbolt,Whiscash,mud shot.mud bomb.water pulse
0.6234,Altaria,dragon breat.sky attack.dragon pulse,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,razor leaf.outrage.blizzard,Alolan golem,rock throw.rock blast.wild charge,Whiscash,mud shot.mud bomb.blizzard,Charizard,fire spin.blast burn.dragon claw
